state_school_id,county,campus,school_type,number_of_students,percent_economically_disadvantaged,percent_eb_el_students,overall_score,metric,value,year,students_group
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,"College, Career, & Military Ready",50.0,2023,Emergent Bilingual Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 1,26.0,2024,All Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 1,26.0,2024,Economically Disadvantaged Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 1,22.0,2024,Emergent Bilingual Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 2,30.0,2024,All Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 2,29.0,2024,Economically Disadvantaged Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,English 2,16.0,2024,Emergent Bilingual Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,816.0,2022,All Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,805.0,2022,Economically Disadvantaged Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,855.0,2022,Emergent Bilingual Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,783.0,2023,All Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,787.0,2023,Economically Disadvantaged Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,SAT,784.0,2023,Emergent Bilingual Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,US History,45.0,2024,All Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,US History,44.0,2024,Economically Disadvantaged Students
TX-057905-057905009,Dallas,Lincoln Humanities/Communications Magnet High Sch,High School,660,95.9,20.9,69.0,US History,46.0,2024,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,16.3,2022,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,15.7,2022,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,13.7,2022,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,16.0,2023,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,15.3,2023,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,ACT,13.2,2023,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Algebra 1,18.0,2024,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Algebra 1,19.0,2024,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Algebra 1,14.0,2024,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Biology,33.0,2024,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Biology,32.0,2024,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Biology,22.0,2024,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,47.5,2022,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,50.0,2022,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,47.3,2022,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,41.7,2023,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,43.1,2023,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,Chronic Absenteeism,43.0,2023,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",66.0,2022,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",63.2,2022,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",63.0,2022,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",67.0,2023,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",65.8,2023,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,"College, Career, & Military Ready",58.2,2023,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 1,30.0,2024,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 1,29.0,2024,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 1,17.0,2024,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 2,42.0,2024,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 2,42.0,2024,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,English 2,22.0,2024,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,899.0,2022,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,873.0,2022,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,787.0,2022,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,900.0,2023,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,883.0,2023,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,SAT,796.0,2023,Emergent Bilingual Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,US History,67.0,2024,All Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,US History,66.0,2024,Economically Disadvantaged Students
TX-057912-057912003,Dallas,Macarthur H S,High School,2594,76.1,39.5,72.0,US History,43.0,2024,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,20.3,2022,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,20.3,2022,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,17.0,2022,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,19.5,2023,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,19.2,2023,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,ACT,,2023,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Algebra 1,75.0,2024,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Algebra 1,68.0,2024,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Algebra 1,85.0,2024,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Biology,94.0,2024,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Biology,94.0,2024,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Biology,96.0,2024,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,3.5,2022,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,3.4,2022,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,1.7,2022,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,4.3,2023,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,5.3,2023,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,Chronic Absenteeism,3.7,2023,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",89.4,2022,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",88.6,2022,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",98.0,2023,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",97.3,2023,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,"College, Career, & Military Ready",,2023,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 1,95.0,2024,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 1,94.0,2024,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 1,96.0,2024,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 2,97.0,2024,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 2,97.0,2024,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,English 2,95.0,2024,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,1085.0,2022,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,1075.0,2022,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,1000.0,2022,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,1053.0,2023,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,1045.0,2023,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,SAT,,2023,Emergent Bilingual Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,US History,91.0,2024,All Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,US History,89.0,2024,Economically Disadvantaged Students
TX-057905-057905033,Dallas,Marvin E Robinson School Of Business And Mgmt,High School,469,83.6,32.6,97.0,US History,82.0,2024,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,19.3,2022,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,16.2,2022,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,,2022,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,19.9,2023,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,19.8,2023,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,ACT,,2023,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Algebra 1,33.0,2024,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Algebra 1,32.0,2024,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Algebra 1,33.0,2024,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Biology,50.0,2024,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Biology,47.0,2024,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Biology,42.0,2024,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,35.7,2022,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,38.7,2022,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,30.7,2022,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,37.0,2023,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,38.7,2023,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,Chronic Absenteeism,32.9,2023,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",77.7,2022,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",76.2,2022,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",62.7,2022,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",66.7,2023,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",63.5,2023,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,"College, Career, & Military Ready",59.6,2023,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 1,35.0,2024,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 1,33.0,2024,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 1,25.0,2024,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 2,45.0,2024,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 2,43.0,2024,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,English 2,33.0,2024,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,890.0,2022,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,881.0,2022,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,821.0,2022,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,874.0,2023,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,857.0,2023,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,SAT,814.0,2023,Emergent Bilingual Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,US History,58.0,2024,All Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,US History,56.0,2024,Economically Disadvantaged Students
TX-057914-057914001,Dallas,Mesquite H S,High School,2401,86.0,29.9,77.0,US History,51.0,2024,Emergent Bilingual Students
TX-057905-057905005,Dallas,Moises E Molina H S,High School,2017,90.8,53.5,84.0,ACT,14.0,2022,All Students
TX-057905-057905005,Dallas,Moises E Molina H S,High School,2017,90.8,53.5,84.0,ACT,13.8,2022,Economically Disadvantaged Students
TX-057905-057905005,Dallas,Moises E Molina H S,High School,2017,90.8,53.5,84.0,ACT,12.7,2022,Emergent Bilingual Students
